"V1" "V2" "V3"
1 0.1 1.1
0.927515849216992 0.409448269604052 1.01922625131333
0.860898341602384 0.502845644617717 0.915782952817661
0.844158962834831 0.560753859729623 0.859832284456216
0.8505186642934 0.604815096043999 0.828944071083135
0.867131308070294 0.640306574219792 0.811749226196055
0.889230520336284 0.669127045260416 0.80246536742024
0.915523986773329 0.692133376804579 0.797986596458591
0.946233824824084 0.709877883154643 0.796608161216541
"V1" "V2" "V3"
1 0.1 1.1
1.12677147740495 0.443353804516959 1.16659735382807
1.02781524052676 0.523339592410037 1.15440498032806
0.938953147660658 0.572530216603432 1.18758766893849
0.881606892192976 0.611724725913429 1.25431718608466
0.851385626451048 0.643110520704586 1.3435213218171
0.839036392390834 0.667656075898945 1.44664432317629
0.837462458920481 0.687501002935145 1.5574089853704
0.842496077142927 0.704820771018628 1.67112956756231
"V1" "V2" "V3"
1 0.1 1.1
1.33951044769167 0.485471551701789 1.23964208455784
1.16445970412816 0.526655557622999 1.25458721266796
1.00405409784506 0.561372361145496 1.31999617645543
0.911986458330637 0.600309739534671 1.42584271309514
0.870644769996438 0.635814209411759 1.55395787507924
0.856349540023115 0.665614591656491 1.69070603454815
0.855289519858194 0.690818922125009 1.82808258198747
0.861106079241391 0.712609998031176 1.96171986711187
"V1" "V2" "V3"
1 0.1 1.1
0.95245601604721 0.698075091760786 1.15413673106021
0.821387131177586 0.86952213684472 0.991343112313445
0.771248859713544 1.02576070706368 0.893612428652203
0.773898023856139 1.18476388929883 0.835649030670214
0.800487087228507 1.34442188468298 0.802873181634663
0.837155218519754 1.50184581423027 0.785279318665835
0.879257602979404 1.6552315008062 0.776185547928547
0.926279551228829 1.80436449594288 0.771553921980162
"V1" "V2" "V3"
1 0.1 1.1
1.15602820020587 0.608258866480328 1.27422735550197
0.982573067682504 0.693322727131096 1.2068486098436
0.857141147302604 0.791386404025132 1.20644216923992
0.795908204273557 0.925151718215147 1.25346290742548
0.775439192337431 1.07941562791888 1.32552070969474
